X,Y,Place,LabelX,LabelY
1.6154563164102262,0.04974137028485525,M,1.581675606617389,0.14379813693509136
1.1677289205510841,-0.28509316047160815,16,1.3306460146152683,-0.15151165724096582
2.0365818422388657,0.05724083364502219,17,2.1828836640743328,0.02913337200730637
2.0895261669006366,0.23035344619686665,19,2.208539899360031,0.30747104002692893
1.3888451735705927,0.057075751117983665,21,1.397824855920586,0.13983973588810428
1.801598656969414,-0.13855883473107367,22,2.03207717061927,-0.23083296910275153
1.359035985876837,-0.05957863727382178,23,1.513401001512455,-0.03948959193834556
1.9280164976595895,0.03671164227811408,27,2.1657795072172004,0.1682367731154324
1.5861541679058833,-0.19080745445917094,34,1.7234150266843686,-0.21588953664415866
-1.7152133691775873,0.8808729346026494,37,-1.5608483535419688,0.9291939346384157
0.7821433044174538,-0.9018414805399276,39,0.9621645553387705,-0.9438627355450893
-0.2462147129718432,-0.3009057082154272,40,-0.10040177576479126,-0.22378811438536483
-1.196017030829579,-0.7770390902906706,41,-1.0502040936225268,-0.7625964358952522
