X,Y,Place,LabelX,LabelY
0.23548605385863122,-0.872193134949046,M,0.2560439904758698,-0.7370224246847266
1.01695967114846,-0.14390383598565062,1,1.1416054545238739,-0.030003557701679284
1.7700584765512015,-0.29565445585426786,2,1.9054961026431005,-0.30768127874422
-0.13767520142958212,0.8072871785228013,3,-0.18569890151794466,0.9295269999308737
2.0616163121173186,-0.04782512851329302,4,2.2078457809257044,-0.06735754021493578
0.47316570212926223,-0.07479005770817808,5,0.44564650320222254,0.039110220575793164
2.7638781431531583,0.8255713640184024,6,2.95219579855584,0.7801863686320472
0.32156271395626895,0.9056837036153006,7,0.31670638473385004,1.0362630681474738
-1.2399967826850995,0.021443663044233546,9,-1.169310212892116,-0.11484235239482188
-0.48983584802405145,0.7437095888291012,10,-0.34900230057390935,0.882628496485375
-0.6703672669424904,-0.21945435618933573,11,-0.40111079116616466,-0.289857980947994
1.5940372059321914,1.2727477698765064,12,1.7672462815317918,1.3866055991424577
1.4929021128871938,0.2650728686461539,13,1.6445275030538218,0.40399177630242766
2.986381253119978,0.9072043100795302,14,3.132561668097834,1.0211045883635017
0.6524496332202001,1.1398497175312292,15,0.6421973826395386,1.253749995815201
-0.04479272016652028,-1.0818006163086038,16,0.052873456417678266,-0.9679003380246327
0.5322552882780979,-0.7591294009025324,19,0.8349664764755298,-0.8545516550334935
0.09362675759275567,-0.8676017892168998,21,0.05256431981419363,-0.7499533135409737
1.514042971691724,0.23586393767924643,32,1.6980438900078108,0.24968969847400757
0.21714281568500837,-1.0227774644227279,34,0.3903518912846087,-0.9922726173797658
-1.8495237641534419,-0.35190213186313074,37,-1.5360207332395235,-0.32139728482016827
0.9364265812191888,0.30261560882791544,38,1.1096356568187895,0.41651588711188703
-0.2861705424109884,-1.4678870265429322,39,-0.09137778137841579,-1.4882533925569854
-0.9299259324954622,-1.0916993214958246,40,-0.7567168568958618,-0.9777990432118535
-1.5245052047881156,-1.3897603332514745,41,-1.2757532301731134,-1.4351453286378304
