X,Y,Place,LabelX,LabelY
1.015757120470461,0.499134436726142,M,0.9472033777313906,0.6023621361891716
0.4254812089779547,0.057694489853609365,16,0.3667913141150092,0.16092218931663904
1.570961595135813,0.5090215971089297,17,1.7785545967048457,0.4802465722835656
1.6407624600976571,0.7372502159291121,19,1.7785545967048457,0.786498614781254
0.716996981754031,0.5088039552133915,21,0.7372178699000878,0.5770525213316076
1.261163903162603,0.2508827635473771,22,1.2606707107687964,0.37909555825670194
0.6776970738200557,0.35500886455238345,23,0.8458756801079912,0.3982723354243043
1.4278309573398822,0.4819562728549764,27,1.5911414870584655,0.6022552584734413
0.977125684071757,0.18199910371448455,34,1.0663935073506914,0.19977777743518388
-0.0828680748199108,-0.7554156306276762,39,0.0951743793441504,-0.7626220521532721
-1.438637169293783,0.03684750546349612,40,-1.2704585630058474,0.10509607158171241
-2.6908398133498834,-0.5908783578537762,41,-2.5226612070619474,-0.5476148869818553
