X,Y,Place,LabelX,LabelY
-1.2285328890658858,-0.8206709560069273,M,-1.2632768157182395,-0.6943318134672272
0.18706833657084454,0.49858947892127814,1,0.33264099127880575,0.5187476095781192
2.0794127338822253,0.672631357042699,4,2.2161894577921215,0.6313561879673146
1.0492147852180223,1.239430770968296,13,1.1288179589405023,1.399028036649703
-1.7362441761160474,-1.2003646538495403,16,-1.6566410023935672,-1.0967785852847385
-0.7509874346094855,-0.8121667585198167,17,-0.6362005376947484,-0.8071773438462412
-0.6909499397752712,-0.6158615332059649,19,-0.4002444268992513,-0.6647210602729821
-1.4855040640600887,-0.8123539578358455,21,-1.4059008903376085,-0.7087678892710438
-1.0174522891877242,-1.034198518368833,22,-1.0266880165256922,-0.9306124498040311
-1.5193069119311131,-0.9446370171666311,23,-1.351744430227991,-0.9176529643173204
1.0875104166668403,1.1865202215121422,32,1.2814606907641544,1.2521845001187801
-1.2617607676099882,-1.0934471018017136,34,-1.1293820090991231,-1.1953971348101602
0.041186584089482496,1.3074376081016763,38,0.19115720419647575,1.4141967526329682
