X,Y,Place,LabelX,LabelY
0.17693331262174322,-0.7136333947772168,M,0.20858337937179527,-0.5482526794913398
0.9283719200536863,-0.013335029595589392,1,1.0482270908612596,0.1309213738671673
1.6525262677757222,-0.15925329471434205,2,1.7931355807144769,-0.1850476014276996
-0.1818859332458171,0.9012980885675299,3,-0.21768682842210474,1.0772409597649664
1.9328784243891173,0.07905100692509495,4,2.0734877373278717,0.05325670021173767
0.4054780260450732,0.0531224427414745,5,0.37901649482781696,0.19737884620423163
2.6081496564446263,0.9188795431206478,6,2.872246115063911,0.7874636772916914
0.25970171857315355,0.9959128601423812,7,0.2550320365936378,1.1612935754282576
-1.2418410944110567,0.14565753479099577,9,-1.0493464261443486,0.33216256189999216
-0.52051170385982,0.8401640279846567,10,-0.37471385538826985,1.0055447432705331
-0.6941046122170477,-0.08598185533169209,11,-0.4351966891305592,-0.1751490975144092
1.48327016552743,1.3488692551979165,12,1.7017075114581148,1.483415084803978
1.3860220796051028,0.37992314137942734,13,1.5313941209634656,0.5383418480743485
2.822101123779619,0.99737502390409,14,2.9626632682135297,1.141631427366847
0.5778713922870641,1.221078981572191,15,0.5680131747747534,1.365335385034948
0.04052620983688971,-0.7092185119624039,21,0.041045063390169556,-0.5543999525880876
0.28898048322022946,-0.8269794778433691,22,0.6423197530035938,-0.7154657577064478
0.02258276328469328,-0.7794378619390556,23,-0.1335921562524467,-0.8675488885306155
1.04000031559419,-2.169565215852957,24,1.2273064483281022,-2.00418450056708
1.4063504146230972,0.3518368209653519,32,1.5837052834046066,0.355185050257226
0.15929507501011117,-0.8584301944864643,34,0.4607489894655217,-0.9687217484923005
-1.8279416306456642,-0.21333915813474127,37,-1.7340291375020676,-0.17470431378758322
0.8509340237386284,0.4160229709542233,38,1.01748601434136,0.5602793744169801
-0.324674032253151,-1.2864324995088754,39,-0.137367899519238,-1.110489628311439
-0.9436874488922393,-0.9247031218825831,40,-0.777135458289508,-0.7804467184198263
-1.5154147733910093,-1.2113085128363703,41,-1.2866003563947337,-1.2793514431959674
