X,Y,Place,LabelX,LabelY
0.1749676263349103,-0.8252750120637817,M,0.18442989368937335,-0.6943095091706417
0.9321293301237793,-0.11964304413285046,1,1.0528973402300292,-0.009286242752141405
1.661798972200285,-0.2666726499296714,2,1.7930230870776387,-0.2783253142155162
-0.1865844537236395,0.8019560901687958,3,-0.23311411995505216,0.9365531827415357
1.9442863430418307,-0.026553378355147622,4,2.0859665626902895,-0.04547812999860157
0.4052529788521748,-0.05267941931165672,5,0.3785899116858591,0.057677382069052374
2.624700566540541,0.8196714483535706,6,2.8698962234229275,0.7272178134276239
0.25836641187805853,0.897291465461843,7,0.2536611647310618,1.0238084609705722
-1.2546124307668136,0.040560437229545776,9,-1.0188272681784198,-0.01876479973395906
-0.5277892612609452,0.7403564211969663,10,-0.39133709399803873,0.8668734167056957
1.4912537839606899,1.2529360421448825,12,1.659074265536908,1.3632517151111485
1.3932650385077563,0.2766102542995245,13,1.561085520083974,0.3869670556802336
2.840281528089903,0.8987647653350253,14,2.981914219989401,1.0091215667157347
0.5789593250722234,1.124172493999849,15,0.569026025539674,1.2345292953805584
-0.09659157845655922,-1.028361532455213,16,-0.4839902602259607,-0.7402425956662795
0.43039205193202806,-0.8207263775033663,17,0.6892061830701945,-0.7640296006605252
0.46250426761582153,-0.7157287297410606,19,0.860359054156326,-0.6708207145788341
0.03752162165536339,-0.8208265046793716,21,0.01760324952979575,-0.7068381136190622
0.28786816904858176,-0.939484360004339,22,0.5982125335082458,-0.945500400685354
0.01944151447303974,-0.8915806583007421,23,-0.19020338618759425,-0.9428257982002366
0.36454412992741775,-0.8331779070147822,27,0.8425645271556457,-0.9672972184182043
0.15719505262127423,-0.9711746111617147,34,0.34592774373970014,-1.0636282460876614
-1.845176817821091,-0.3211704413570176,37,-1.541426974220522,-0.29161461061641036
0.8541016523709491,0.31298502689838364,38,1.0219221339471667,0.42334182827909306
-0.33046005348107993,-1.4024366614359711,39,-0.14172736236265404,-1.4221694227858261
-0.9541879915655895,-1.0379522855133296,40,-0.7863675099893714,-0.9275954841326204
-1.5302696978270642,-1.3267405164923964,41,-1.2997125876242226,-1.3868737631623023
