X,Y,Place,LabelX,LabelY
-0.5794846393981531,-1.4792402632242996,M,-0.4782277901883101,-1.3025795088691008
0.357875994377836,-0.6056730643518466,1,0.5109171682977358,-0.42901230999664786
1.2612016574711358,-0.787694637529526,2,1.3865012288677914,-0.7833450977924432
-1.0270834616983515,0.5352599018739258,3,-1.0312447020768376,0.6573424434541559
1.6109189498813448,-0.4904287411448793,4,1.7454657221190817,-0.5242839503502745
2.4532667661766,0.5571913853239653,6,2.6423720233767187,0.4913689372075165
-1.449492509911079,0.4589999636614063,10,-1.4490301498690248,0.581082505241636
1.0500679657699383,1.093569773449848,12,1.198485539269298,1.2000585399515153
0.9287586178710012,-0.11511438831773847,13,1.0679289905292788,0.014765040801772322
2.720154414794781,0.6551083314164406,14,2.845411953460341,0.7615970979181079
-0.07934588056541493,0.9341614456217282,15,0.06907169293394455,1.0406502121233956
-0.22351638723196832,-1.3436227694815595,19,-0.0020459270880652802,-1.3860545549801642
-0.7496417847103031,-1.4737330437223863,21,-0.63821301457527,-1.242494076592219
0.9541166189207458,-0.15014986672328168,32,1.1210285941022682,-0.12162997561442701
-1.083297829248921,-0.7766890525764487,33,-0.907138653226317,-0.6546065109962189
0.26127830183149425,-0.0700826867325885,38,0.41894307617193505,0.04420296730835993
