X,Y,Place,LabelX,LabelY
0.10701503276272309,-1.0462120814571885,M,0.09413757661234179,-0.866777648101732
0.9178492586008028,-0.29056035266423447,1,1.0465877736279219,-0.18972172564845158
1.6992426074588542,-0.44801236852158466,2,1.8502735060404523,-0.4586600010458981
-0.2801661987594771,0.6963676930295437,3,-0.32976675216819284,0.8119727120373925
2.0017545114539472,-0.19087188888340303,4,2.1527854100355452,-0.1933980058120801
0.35362450151400104,-0.21884991271527401,5,0.3252017124820399,-0.11801128569949082
2.7304008988756157,0.7153388304593914,6,2.9360481371656886,0.6603920219588804
0.19632566399688137,0.7984610567507969,7,0.19130987769712382,0.9140660757586456
-1.4239029112817085,-0.11900061167756487,9,-1.2394334373683908,-0.1517978321899771
-0.6455578113929759,0.6304014408370229,10,-0.4889538169227574,0.7460064598448719
-0.8328719446657482,-0.36894936824414215,11,-0.8222830624773705,-0.2607275452323261
1.5166080724781712,1.1793160228238226,12,1.695504450502868,1.2801546498396057
1.4116732505470173,0.13378194418255931,13,1.5905696285717146,0.234620571198342
2.9612636342577634,0.8000387936544481,14,3.112243868331283,0.900877420670231
0.5396442778123663,1.0414248810057787,15,0.5402015874012287,1.1422635080215615
-0.1837940460436379,-1.263694688825895,16,-0.016043859796180282,-1.1635943814097156
0.3805455947982879,-1.0413410102395624,17,0.5446572828134721,-1.0357900332914336
0.4149341321656963,-0.9289004496404907,19,0.8501929210669066,-0.95431447415687
-0.0401740343033969,-1.0414482350778436,21,0.06187295606490295,-0.8124759265128141
-0.0595357765004597,-1.117217901041311,23,-0.07012465868883666,-1.164781513545789
0.3100299459025766,-1.0546751847512517,27,0.5594419728229854,-1.162736582704369
0.08798262399701953,-1.20245398842723,34,0.18885565958103934,-1.175447321371776
-2.056330324327707,-0.5063733161246601,37,-1.85514156274853,-0.5539369286291382
0.8342904740399014,0.17273519608719656,38,1.0243330438418385,0.28095701909901205
