0.235486 -0.872193
0.274306 -0.861409
0.274306 -0.861409
0.280492 -0.869979
0.313229 -0.860626
0.310623 -0.856906
0.310623 -0.856906
0.331402 -0.858375
0.352824 -0.855149
0.352824 -0.855149
0.365151 -0.856027
0.375780 -0.856803
0.385118 -0.857452
0.390625 -0.858249
0.390625 -0.858249
0.393577 -0.851503
0.399313 -0.836452
0.399645 -0.833440
0.399667 -0.831380
0.399667 -0.831380
0.407662 -0.833359
0.407662 -0.833359
0.411374 -0.823593
0.414630 -0.818145
0.414630 -0.818145
0.423938 -0.811000
0.423938 -0.811000
0.425835 -0.809391
0.436125 -0.801352
0.436125 -0.801352
0.440975 -0.798606
0.440975 -0.798606
0.453892 -0.791055
0.465577 -0.784470
0.465577 -0.784470
0.478289 -0.778469
0.490992 -0.772955
0.490992 -0.772955
0.494919 -0.771494
0.494919 -0.771494
0.516414 -0.764570
0.516414 -0.764570
0.525885 -0.761329
0.525885 -0.761329
0.532255 -0.759129
0.569916 -0.743296
0.584450 -0.737095
0.594224 -0.733346
0.594224 -0.733346
0.605673 -0.728806
0.605673 -0.728806
0.612006 -0.726259
0.614265 -0.725270
0.614265 -0.725270
0.622178 -0.722089
0.622178 -0.722089
0.653070 -0.709555
0.653070 -0.709555
0.665279 -0.704314
0.679053 -0.697397
0.679053 -0.697397
0.687844 -0.693020
0.697905 -0.687484
0.697905 -0.687484
0.719039 -0.674389
0.719039 -0.674389
0.735633 -0.662947
0.735633 -0.662947
0.748152 -0.653381
0.748152 -0.653381
0.779110 -0.631672
0.779110 -0.631672
0.791061 -0.622629
0.791061 -0.622629
0.802894 -0.614642
0.802894 -0.614642
0.809057 -0.610509
0.809057 -0.610509
0.819761 -0.602728
0.819761 -0.602728
0.846519 -0.583123
0.861134 -0.573328
0.861134 -0.573328
0.876245 -0.563193
0.876245 -0.563193
0.886881 -0.556335
0.886881 -0.556335
0.891428 -0.553405
0.891428 -0.553405
0.933570 -0.523354
0.933570 -0.523354
0.942206 -0.517759
0.942206 -0.517759
0.958173 -0.507964
0.958173 -0.507964
0.963288 -0.504730
0.963288 -0.504730
1.005718 -0.477898
1.005718 -0.477898
1.052701 -0.450749
1.052701 -0.450749
1.066032 -0.443515
1.066032 -0.443515
1.047453 -0.417620
1.038167 -0.404747
1.032520 -0.393527
1.032520 -0.393527
1.047571 -0.378491
1.070196 -0.355910
1.076411 -0.348728
1.082449 -0.339959
1.093344 -0.322686
1.097707 -0.306505
1.102283 -0.295278
1.104520 -0.289720
1.104749 -0.284051
1.102542 -0.264630
1.096245 -0.243304
1.092481 -0.232697
1.086900 -0.222156
1.086900 -0.222156
1.085077 -0.222119
1.073170 -0.221278
1.073170 -0.221278
1.069362 -0.203835
1.060245 -0.188193
1.046102 -0.177143
1.021581 -0.156777
1.018864 -0.152865
1.018864 -0.152865
1.016428 -0.149359
1.016428 -0.149359
1.016960 -0.143904
1.000108 -0.151780
1.000108 -0.151780
0.980613 -0.161007
0.980613 -0.161007
0.965348 -0.168234
0.965348 -0.168234
0.943867 -0.178826
0.943867 -0.178826
0.930543 -0.184318
0.930543 -0.184318
0.920741 -0.188688
0.920741 -0.188688
0.910717 -0.194084
0.910717 -0.194084
0.900279 -0.199111
0.900279 -0.199111
0.891761 -0.203067
0.891761 -0.203067
0.881109 -0.208375
0.881109 -0.208375
0.876783 -0.210567
0.876783 -0.210567
0.873129 -0.212811
0.873129 -0.212811
0.862323 -0.203333
0.846571 -0.185255
0.829822 -0.166853
0.800118 -0.127214
0.769226 -0.095126
0.720715 -0.053531
0.720715 -0.053531
0.718854 -0.054993
0.718854 -0.054993
0.706217 -0.046386
0.706217 -0.046386
0.681725 -0.085228
0.681725 -0.085228
0.611290 -0.060285
0.610574 -0.060935
0.610574 -0.060935
0.604241 -0.066382
0.604241 -0.066382
0.572160 -0.103231
0.572160 -0.103231
