1.385651 1.034957
1.397504 1.018970
1.397504 1.018970
1.138827 0.956036
1.138827 0.956036
1.052419 1.070362
0.935675 1.050164
0.661011 1.037374
0.661011 1.037374
0.568755 1.021699
0.568755 1.021699
0.517908 1.012731
0.517908 1.012731
0.490223 1.039870
0.432670 1.058352
0.391572 1.056091
0.391572 1.056091
0.376833 1.083308
0.376833 1.083308
-0.069945 1.002047
-0.069945 1.002047
-0.093575 1.045485
-0.093575 1.045485
-0.113071 1.083464
-0.093575 1.045485
-0.093575 1.045485
-0.069945 1.002047
-0.069945 1.002047
-0.053646 0.970697
-0.053646 0.970697
-0.589795 0.873995
-0.589795 0.873995
-0.583478 0.859100
-0.520310 0.708042
-0.520310 0.708042
-0.509236 0.681449
-0.419709 0.505359
-0.408323 0.392202
-0.393662 0.301349
-0.393662 0.301349
-0.310218 0.311955
-0.393662 0.301349
-0.393662 0.301349
-0.527329 0.283646
-0.527329 0.283646
-0.565152 0.278967
-0.769083 0.241222
-0.852917 0.200982
-0.852917 0.200982
-0.929031 0.176962
-0.929031 0.176962
-0.907117 0.149590
-0.881538 0.087357
-0.881538 0.087357
-1.065115 0.061856
-1.266395 0.038694
-1.266395 0.038694
-1.470873 0.013193
-1.570226 -0.014647
-1.570226 -0.014647
-1.584108 -0.058085
-1.618967 -0.077036
-1.618967 -0.077036
-1.659909 -0.099729
-1.618967 -0.077036
-1.618967 -0.077036
-1.601576 -0.106748
-1.578571 -0.168123
-1.588553 -0.222712
-1.626220 -0.322377
-1.638931 -0.419859
-1.638931 -0.419859
-1.669891 -0.425162
-1.696250 -0.436548
-1.715045 -0.452769
-1.715045 -0.452769
-1.723857 -0.470705
-1.723389 -0.489422
-1.713563 -0.507125
-1.695471 -0.522020
-1.670749 -0.532704
-1.642051 -0.538007
-1.642051 -0.538007
-1.759341 -0.698423
-1.776809 -0.749035
-1.767373 -0.831387
-1.831711 -0.877789
-1.886301 -0.927153
-1.969589 -0.935498
-1.969589 -0.935498
-1.925059 -1.021516
-1.925059 -1.021516
-1.840601 -1.155962
-1.819467 -1.185675
-1.788507 -1.229268
-1.788507 -1.229268
-1.657414 -1.201818
-1.575451 -1.179514
-1.305388 -1.105974
-1.084924 -1.047407
-0.960381 -1.028534
-0.960381 -1.028534
-0.932696 -1.111043
-0.932696 -1.111043
-0.744986 -1.090221
-0.744986 -1.090221
-0.706227 -1.085931
-0.547527 -1.068385
-0.196905 -1.025103
-0.151986 -1.019566
0.226399 -0.953045
0.454194 -0.900482
0.632702 -0.840122
0.632702 -0.840122
0.740088 -0.809552
0.810119 -0.796606
0.810119 -0.796606
0.915243 -0.757457
0.915243 -0.757457
0.938795 -0.745448
0.938795 -0.745448
0.979035 -0.721974
1.002041 -0.688206
1.033313 -0.607882
1.033313 -0.607882
1.032221 -0.549783
1.032221 -0.549783
1.191857 -0.555943
1.196068 -0.521006
1.141167 -0.457292
1.109817 -0.446218
1.030194 -0.440681
1.030194 -0.440681
1.029882 -0.423056
1.029882 -0.423056
1.026138 -0.217175
0.974902 0.063806
0.974902 0.063806
1.065833 0.058971
1.456071 -0.003106
1.825722 -0.062063
1.825722 -0.062063
1.902459 -0.073526
1.902459 -0.073526
1.992064 -0.085302
1.992064 -0.085302
2.305799 -0.134433
2.616726 -0.210391
2.305799 -0.134433
1.992064 -0.085302
1.992064 -0.085302
1.902459 -0.073526
1.902459 -0.073526
1.825722 -0.062063
1.825722 -0.062063
1.456071 -0.003106
1.065833 0.058971
0.974902 0.063806
0.974902 0.063806
0.951896 0.214161
0.945346 0.237479
0.945346 0.237479
0.931854 0.285752
0.931854 0.285752
0.908926 0.367792
0.908926 0.367792
0.888026 0.405927
0.888026 0.405927
0.865099 0.447727
0.865099 0.447727
0.808559 0.536943
0.808559 0.536943
0.794132 0.562210
0.694623 0.783610
0.660933 0.855668
0.660933 0.855668
1.138827 0.956036
1.138827 0.956036
1.397504 1.018970
1.397504 1.018970
1.385651 1.034957
