0.116603 -0.668616
0.153120 -0.658472
0.153120 -0.658472
0.158939 -0.666533
0.189734 -0.657736
0.187283 -0.654236
0.187283 -0.654236
0.206829 -0.655618
0.226980 -0.652583
0.226980 -0.652583
0.238576 -0.653410
0.248575 -0.654139
0.257359 -0.654750
0.262539 -0.655500
0.262539 -0.655500
0.261421 -0.657083
0.260546 -0.658874
0.265434 -0.660291
0.265434 -0.660291
0.264288 -0.662499
0.267677 -0.666457
0.267677 -0.666457
0.278280 -0.668061
0.283050 -0.671283
0.283050 -0.671283
0.285147 -0.669901
0.285147 -0.669901
0.289376 -0.671186
0.292285 -0.671651
0.296438 -0.671602
0.300660 -0.676289
0.300660 -0.676289
0.303659 -0.675171
0.309388 -0.673394
0.316561 -0.671505
0.329455 -0.669380
0.364590 -0.664200
0.329455 -0.669380
0.316561 -0.671505
0.309388 -0.673394
0.303659 -0.675171
0.300660 -0.676289
0.300660 -0.676289
0.296438 -0.671602
0.292285 -0.671651
0.289376 -0.671186
0.285147 -0.669901
0.285147 -0.669901
0.282661 -0.666561
0.281307 -0.664034
0.280488 -0.658555
0.275280 -0.658590
0.275280 -0.658590
0.275294 -0.656423
0.275391 -0.654132
0.272510 -0.652195
0.272510 -0.652195
0.276426 -0.638981
0.278565 -0.632086
0.278565 -0.632086
0.282057 -0.622899
0.285119 -0.617775
0.285119 -0.617775
0.293876 -0.611053
0.293876 -0.611053
0.295660 -0.609539
0.305340 -0.601978
0.305340 -0.601978
0.309902 -0.599395
0.309902 -0.599395
0.322053 -0.592291
0.333045 -0.586098
0.333045 -0.586098
0.345002 -0.580452
0.356952 -0.575265
0.356952 -0.575265
0.360646 -0.573890
0.360646 -0.573890
0.380866 -0.567377
0.380866 -0.567377
0.389775 -0.564329
0.389775 -0.564329
0.395767 -0.562260
0.431194 -0.547366
0.444866 -0.541533
0.454060 -0.538005
0.454060 -0.538005
0.464829 -0.533735
0.464829 -0.533735
0.470787 -0.531339
0.472912 -0.530409
0.472912 -0.530409
0.480356 -0.527416
0.480356 -0.527416
0.509415 -0.515626
0.509415 -0.515626
0.520900 -0.510696
0.533857 -0.504190
0.533857 -0.504190
0.542127 -0.500072
0.551591 -0.494864
0.551591 -0.494864
0.571471 -0.482546
0.571471 -0.482546
0.587080 -0.471783
0.587080 -0.471783
0.598857 -0.462784
0.598857 -0.462784
0.627979 -0.442363
0.627979 -0.442363
0.639221 -0.433857
0.639221 -0.433857
0.650351 -0.426344
0.650351 -0.426344
0.656149 -0.422455
0.656149 -0.422455
0.666218 -0.415137
0.666218 -0.415137
0.691389 -0.396694
0.705137 -0.387480
0.705137 -0.387480
0.719351 -0.377946
0.719351 -0.377946
0.729357 -0.371495
0.729357 -0.371495
0.733634 -0.368739
0.733634 -0.368739
0.773276 -0.340471
0.773276 -0.340471
0.781400 -0.335208
0.781400 -0.335208
0.796419 -0.325993
0.796419 -0.325993
0.801231 -0.322952
0.801231 -0.322952
0.841144 -0.297712
0.841144 -0.297712
0.885340 -0.272173
0.885340 -0.272173
0.897881 -0.265368
0.897881 -0.265368
0.880403 -0.241009
0.871668 -0.228899
0.866356 -0.218345
0.866356 -0.218345
0.880514 -0.204201
0.901797 -0.182960
0.907643 -0.176204
0.913323 -0.167955
0.923572 -0.151706
0.927676 -0.136486
0.931981 -0.125924
0.934085 -0.120696
0.934300 -0.115363
0.932224 -0.097094
0.926301 -0.077034
0.922760 -0.067056
0.917510 -0.057140
0.917510 -0.057140
0.915795 -0.057105
0.904595 -0.056314
0.904595 -0.056314
0.901012 -0.039906
0.892437 -0.025192
0.879133 -0.014797
0.856066 0.004360
0.853510 0.008041
0.853510 0.008041
0.851219 0.011339
0.851219 0.011339
0.851719 0.016470
0.835866 0.009061
0.835866 0.009061
0.817528 0.000382
0.817528 0.000382
0.803168 -0.006416
0.803168 -0.006416
0.782962 -0.016380
0.782962 -0.016380
0.770429 -0.021547
0.770429 -0.021547
0.761208 -0.025657
0.761208 -0.025657
0.751778 -0.030733
0.751778 -0.030733
0.741960 -0.035462
0.741960 -0.035462
0.733947 -0.039184
0.733947 -0.039184
0.723927 -0.044176
0.723927 -0.044176
0.719858 -0.046238
0.719858 -0.046238
0.716421 -0.048349
0.716421 -0.048349
0.706255 -0.039434
0.691437 -0.022428
0.675682 -0.005118
0.647741 0.032170
0.618681 0.062354
0.573047 0.101482
0.573047 0.101482
0.571297 0.100107
0.571297 0.100107
0.559410 0.108203
0.559410 0.108203
0.536370 0.071666
0.536370 0.071666
0.470114 0.095128
0.469440 0.094517
0.469440 0.094517
0.463482 0.089393
0.463482 0.089393
0.433305 0.054730
0.433305 0.054730
0.418779 0.044953
0.418779 0.044953
0.358438 0.068458
0.358438 0.068458
0.362910 0.072874
0.340183 0.081484
0.362910 0.072874
0.358438 0.068458
0.358438 0.068458
0.418779 0.044953
0.418779 0.044953
0.433305 0.054730
0.433305 0.054730
0.463482 0.089393
0.463482 0.089393
0.469440 0.094517
0.469440 0.094517
0.470114 0.095128
0.536370 0.071666
0.536370 0.071666
0.559410 0.108203
0.559410 0.108203
0.565291 0.117966
0.565291 0.117966
0.639415 0.247432
0.639415 0.247432
0.653275 0.271978
0.653275 0.271978
0.673363 0.307224
0.673363 0.307224
0.696728 0.349518
0.696728 0.349518
0.724684 0.395124
0.724684 0.395124
